index,created_at,favorite_count,id_str,is_retweet,retweet_count,source,text,sentiment
363,1/17/18 23:32,99349,9.53772E+17,FALSE,24791,Twitter for iPhone,During the campaign I promised to MAKE AMERICA GREAT AGAIN by bringing businesses and jobs back to our country. I am very proud to see companies like Chrysler moving operations from Mexico to Michigan where there are so many great American workers! https://t.co/hz2q9UTfnF,0.9577
364,1/17/18 23:28,92540,9.53771E+17,FALSE,24533,Twitter for iPhone,I promised that my policies would allow companies like Apple to bring massive amounts of money back to the United States. Great to see Apple follow through as a result of TAX CUTS. Huge win for American workers and the USA! https://t.co/OwXVUyLOb1,0.9456
365,1/17/18 23:19,75223,9.53769E+17,FALSE,15592,Media Studio,Today we witnessed an incredible moment in history – the presentation of Congress’ highest civilian honor to our friend and true AMERICAN HERO Bob Dole. #CongressionalGoldMedal https://t.co/qNQqDLRmCk,0.9265
366,1/17/18 13:04,54585,9.53614E+17,FALSE,6775,Twitter for iPhone,Eric Trump on @foxandfriends  now!,0
367,1/16/18 23:20,81945,9.53407E+17,FALSE,19205,Twitter for iPhone,....we need to keep America safe including moving away from a random chain migration and lottery system to one that is merit-based. https://t.co/7PtoSFK1n2,0.4404
368,1/16/18 23:19,100365,9.53406E+17,FALSE,26005,Twitter for iPhone,New report from DOJ &amp; DHS shows that nearly 3 in 4 individuals convicted of terrorism-related charges are foreign-born. We have submitted to Congress a list of resources and reforms....,-0.2732
369,1/16/18 20:17,56142,9.53361E+17,FALSE,10012,Twitter for iPhone,Today it was my honor to welcome President Nursultan Nazarbayev of Kazakhstan to the @WhiteHouse! https://t.co/TerYFZViax,0.7574
370,1/16/18 19:43,74030,9.53352E+17,FALSE,19677,Twitter for iPhone,“President Donald J. Trump Proclaims January 16 2018 as Religious Freedom Day” https://t.co/bD3R2dJfyp,0.6369
371,1/16/18 14:30,113867,9.53273E+17,FALSE,28302,Twitter for iPhone,Unemployment for Black Americans is the lowest ever recorded. Trump approval ratings with Black Americans has doubled. Thank you and it will get even (much) better! @FoxNews,0.5093
372,1/16/18 14:24,73687,9.53272E+17,FALSE,16362,Twitter for iPhone,“90% of Trump 2017 news coverage was negative” -and much of it contrived!@foxandfriends,0
373,1/16/18 14:19,111945,9.53271E+17,FALSE,26530,Twitter for iPhone,Do you notice the Fake News Mainstream Media never likes covering the great and record setting economic news but rather talks about anything negative or that can be turned into the negative. The Russian Collusion Hoax is dead except as it pertains to the Dems. Public gets it!,-0.9689
374,1/16/18 14:07,100620,9.53268E+17,FALSE,24015,Twitter for iPhone,The Democrats want to shut down the Government over Amnesty for all and Border Security. The biggest loser will be our rapidly rebuilding Military at a time we need it more than ever. We need a merit based system of immigration and we need it now! No more dangerous Lottery.,-0.5838
375,1/16/18 13:54,117811,9.53264E+17,FALSE,25132,Twitter for iPhone,We must have Security at our VERY DANGEROUS SOUTHERN BORDER and we must have a great WALL to help protect us and to help stop the massive inflow of drugs pouring into our country!,0.7739
376,1/16/18 0:55,0,9.53068E+17,TRUE,30426,Twitter for iPhone,RT @realDonaldTrump: Senator Dicky Durbin totally misrepresented what was said at the DACA meeting. Deals can’t get made when there is no t…,-0.296
377,1/16/18 0:53,0,9.53068E+17,TRUE,27874,Twitter for iPhone,RT @realDonaldTrump: DACA is probably dead because the Democrats don’t really want it they just want to talk and take desperately needed m…,-0.6921
378,1/16/18 0:53,0,9.53068E+17,TRUE,39776,Twitter for iPhone,RT @realDonaldTrump: I as President want people coming into our Country who are going to help us become strong and great again people co…,0.886
379,1/16/18 0:52,0,9.53067E+17,TRUE,19251,Twitter for iPhone,RT @realDonaldTrump: ...big unnecessary regulation cuts made it all possible” (among many other things). “President Trump reversed the poli…,-0.296
380,1/16/18 0:52,0,9.53067E+17,TRUE,25217,Twitter for iPhone,RT @realDonaldTrump: “President Trump is not getting the credit he deserves for the economy. Tax Cut bonuses to more than 2000000 workers…,0.0813
381,1/16/18 0:50,0,9.53067E+17,TRUE,13866,Twitter for iPhone,RT @EricTrump: I will be always be incredibly proud of my work for @StJude raising $16.3+ million dollars over the last 10 years at a 9.2%…,0.5256
382,1/16/18 0:48,0,9.53066E+17,TRUE,8904,Twitter for iPhone,RT @EricTrump: #MakeAmericaGreatAgain 🇺🇸🇺🇸🇺🇸 https://t.co/b81NtQGhHa,0
383,1/16/18 0:47,0,9.53066E+17,TRUE,2661,Twitter for iPhone,RT @Heritage: We had a special visitor yesterday. @IvankaTrump thank you for meeting with @KayColesJames spending time with our team and…,0.6369
384,1/15/18 20:28,118168,9.53001E+17,FALSE,30428,Twitter for iPhone,Senator Dicky Durbin totally misrepresented what was said at the DACA meeting. Deals can’t get made when there is no trust! Durbin blew DACA and is hurting our Military.,-0.2244
385,1/15/18 16:01,0,9.52934E+17,TRUE,21529,Twitter for iPhone,"RT @WhiteHouse: ""Dr. King's dream is our dream. It is the American Dream. It's the promise stitched into the fabric of our Nation etched i…",0.743
386,1/15/18 13:02,113504,9.52889E+17,FALSE,23721,Twitter for iPhone,...to stop drugs they want to take money away from our military which we cannot do.” My standard is very simple AMERICA FIRST &amp; MAKE AMERICA GREAT AGAIN!,0.6399
387,1/15/18 12:57,94720,9.52888E+17,FALSE,22262,Twitter for iPhone,Statement by me last night in Florida: “Honestly I don’t think the Democrats want to make a deal. They talk about DACA but they don’t want to help..We are ready willing and able to make a deal but they don’t want to. They don’t want security at the border they don’t want.....,0.8338
388,1/14/18 13:59,88722,9.52541E+17,FALSE,19249,Twitter for iPhone,...big unnecessary regulation cuts made it all possible” (among many other things). “President Trump reversed the policies of President Obama and reversed our economic decline.” Thank you Stuart Varney.  @foxandfriends,0.0772
389,1/14/18 13:50,112365,9.52538E+17,FALSE,25199,Twitter for iPhone,“President Trump is not getting the credit he deserves for the economy. Tax Cut bonuses to more than 2000000 workers. Most explosive Stock Market rally that we’ve seen in modern times. 18000 to 26000 from Election and grounded in profitability and growth. All Trump not 0...,0.6144
390,1/14/18 13:19,162032,9.52531E+17,FALSE,39822,Twitter for iPhone,I as President want people coming into our Country who are going to help us become strong and great again people coming in through a system based on MERIT. No more Lotteries! #AMERICA FIRST,0.919
391,1/14/18 13:09,122528,9.52528E+17,FALSE,27910,Twitter for iPhone,DACA is probably dead because the Democrats don’t really want it they just want to talk and take desperately needed money away from our Military.,-0.6921
392,1/14/18 13:04,0,9.52527E+17,TRUE,34679,Twitter for iPhone,RT @realDonaldTrump: So much Fake News is being reported. They don’t even try to get it right or correct it when they are wrong. They prom…,-0.7564
393,1/14/18 13:01,83609,9.52526E+17,FALSE,16641,Twitter for iPhone,...and they knew exactly what I said and meant. They just wanted a story. FAKE NEWS!,-0.628
394,1/14/18 12:58,96340,9.52525E+17,FALSE,22639,Twitter for iPhone,The Wall Street Journal stated falsely that I said to them “I have a good relationship with Kim Jong Un” (of N. Korea). Obviously I didn’t say that. I said “I’d have a good relationship with Kim Jong Un” a big difference. Fortunately we now record conversations with reporters...,0.7003
395,1/14/18 3:50,0,9.52387E+17,TRUE,15840,Twitter for iPhone,RT @paulsperry_: https://t.co/aU1rdyKA1W,0
396,1/14/18 3:49,0,9.52387E+17,TRUE,10412,Twitter for iPhone,RT @paulsperry_: Fusion GPS firm behind disputed Russia dossier retracts its claim of FBI mole in Trump camp https://t.co/s6CFPXSVqb,-0.34
397,1/14/18 3:45,0,9.52386E+17,TRUE,23390,Twitter for iPhone,RT @JackPosobiec: Dick Durbin called Trump racist for wanting to end chain migration.   Here's a video of Dick Durbin calling for an end to…,-0.891
398,1/14/18 3:42,0,9.52385E+17,TRUE,18307,Twitter for iPhone,RT @LouDobbs: The stock market has gained an incredible 7.8 Trillion dollars in market value since @POTUS was elected! Looks like 4% econom…,0.7777
399,1/13/18 22:08,148208,9.52301E+17,FALSE,34708,Twitter for iPhone,So much Fake News is being reported. They don’t even try to get it right or correct it when they are wrong. They promote the Fake Book of a mentally deranged author who knowingly writes false information. The Mainstream Media is crazed that WE won the election!,-0.6541
400,1/13/18 14:20,124729,9.52183E+17,FALSE,27380,Twitter for iPhone,I don’t believe the Democrats really want to see a deal on DACA. They are all talk and no action. This is the time but day by day they are blowing the one great opportunity they have. Too bad!,0.6797
401,1/13/18 14:20,2182,9.52183E+17,FALSE,548,Twitter for iPhone,Yesterday was another big day for jobs and the Stock Market. Chrysler coming back to U.S. (Michigan) from Mexico and many more companies paying out Tax Cut money to employees. If Dems won in November Market would have TANKED! It was headed for disaster.,-0.4199
402,1/13/18 13:14,152962,9.52167E+17,FALSE,37694,Twitter for iPhone,AMERICA FIRST!,0
403,1/13/18 13:14,104405,9.52167E+17,FALSE,21951,Twitter for iPhone,The Democrats are all talk and no action. They are doing nothing to fix DACA. Great opportunity missed. Too bad!,0
404,1/13/18 13:13,117847,9.52167E+17,FALSE,24624,Twitter for iPhone,Yesterday was a big day for the stock market. Jobs are coming back to America. Chrysler is coming back to the USA from Mexico and many others will follow. Tax cut money to employees is pouring into our economy with many more companies announcing. American business is hot again!,-0.3382
405,1/12/18 17:56,109300,9.51875E+17,FALSE,26544,Twitter for iPhone,Today it was my great honor to proclaim January 15 2018 as Martin Luther King Jr. Federal Holiday. I encourage all Americans to observe this day with appropriate civic community and service activities in honor of Dr. King's life and legacy. https://t.co/samlJsz1Nt,0.9477
406,1/12/18 13:48,138855,9.51813E+17,FALSE,36601,Twitter for iPhone,Never said anything derogatory about Haitians other than Haiti is obviously a very poor and troubled country. Never said “take them out.” Made up by Dems. I have a wonderful relationship with Haitians. Probably should record future meetings - unfortunately no trust!,-0.5497
407,1/12/18 12:50,125050,9.51798E+17,FALSE,32123,Twitter for iPhone,Sadly Democrats want to stop paying our troops and government workers in order to give a sweetheart deal not a fair deal for DACA. Take care of our Military and our Country FIRST!,0.4819
408,1/12/18 12:28,103655,9.51793E+17,FALSE,24795,Twitter for iPhone,The language used by me at the DACA meeting was tough but this was not the language used. What was really tough was the outlandish proposal made - a big setback for DACA!,-0.3164
409,1/12/18 12:20,92162,9.51791E+17,FALSE,23043,Twitter for iPhone,....Because of the Democrats not being interested in life and safety DACA has now taken a big step backwards. The Dems will threaten “shutdown” but what they are really doing is shutting down our military at a time we need it most. Get smart MAKE AMERICA GREAT AGAIN!,0.9096
410,1/12/18 12:09,110177,9.51788E+17,FALSE,24462,Twitter for iPhone,....countries which are doing badly. I want a merit based system of immigration and people who will help take our country to the next level. I want safety and security for our people. I want to stop the massive inflow of drugs. I want to fund our military not do a Dem defund....,0.765
411,1/12/18 11:59,83977,9.51786E+17,FALSE,21748,Twitter for iPhone,The so-called bipartisan DACA deal presented yesterday to myself and a group of Republican Senators and Congressmen was a big step backwards. Wall was not properly funded Chain &amp; Lottery were made worse and USA would be forced to take large numbers of people from high crime.....,-0.7269
412,1/12/18 4:57,125213,9.5168E+17,FALSE,30085,Twitter for iPhone,Reason I canceled my trip to London is that I am not a big fan of the Obama Administration having sold perhaps the best located and finest embassy in London for “peanuts” only to build a new one in an off location for 1.2 billion dollars. Bad deal. Wanted me to cut ribbon-NO!,-0.3927
413,1/12/18 4:42,122744,9.51676E+17,FALSE,29526,Twitter for iPhone,The Democrats seem intent on having people and drugs pour into our country from the Southern Border risking thousands of lives in the process. It is my duty to protect the lives and safety of all Americans. We must build a Great Wall think Merit and end Lottery &amp; Chain. USA!,0.8832
414,1/12/18 3:01,99213,9.5165E+17,FALSE,23043,Twitter for iPhone,Democrat Dianne Feinstein should never have released secret committee testimony to the public without authorization. Very disrespectful to committee members and possibly illegal. She blamed her poor decision on the fact she had a cold - a first!,-0.8777
415,1/12/18 2:53,115604,9.51648E+17,FALSE,26034,Twitter for iPhone,Chrysler is moving a massive plant from Mexico to Michigan reversing a years long opposite trend. Thank you Chrysler a very wise decision. The voters in Michigan are very happy they voted for Trump/Pence. Plenty of more to follow!,0.8801
416,1/12/18 2:49,73432,9.51647E+17,FALSE,19199,Twitter for iPhone,More great news as a result of historical Tax Cuts and Reform: Fiat Chrysler announces plan to invest more than $1 BILLION in Michigan plant relocating their heavy-truck production from Mexico to Michigan adding 2500 new jobs and paying $2000 bonus to U.S. employees! https://t.co/47azKD0l9B,0.7897
417,1/12/18 2:47,68224,9.51647E+17,FALSE,13261,Twitter for iPhone,Small Business Poll has highest approval numbers in the polls history. All business is just at the beginning of something really special!,0.7495
418,1/12/18 2:43,76146,9.51646E+17,FALSE,15578,Twitter for iPhone,Thank you Adam Levine The Federalist in interview on @foxandfriends  “Donald Trump is the greatest President our Country has ever seen.”,0.7717
419,1/11/18 23:27,59300,9.51596E+17,FALSE,13781,Media Studio,Yesterday I signed the #INTERDICTAct (H.R. 2142) with bipartisan members of Congress to help end the flow of drugs into our country. Together we are committed to doing everything we can to combat the deadly scourge of drug addiction and overdose in the United States! https://t.co/ELZvFol5Lo,0.6696
420,1/11/18 15:37,62600,9.51478E+17,FALSE,15213,Twitter Web Client,Great news as a result of our TAX CUTS &amp; JOBS ACT! https://t.co/SLvhLxP3Jl,0.3525
421,1/11/18 14:14,60560,9.51457E+17,FALSE,12423,Twitter for iPhone,With that being said I have personally directed the fix to the unmasking process since taking office and today’s vote is about foreign surveillance of foreign bad guys on foreign land. We need it! Get smart!,-0.3365
422,1/11/18 13:11,84555,9.51442E+17,FALSE,16253,Twitter for iPhone,“45 year low in illegal immigration this year.” @foxandfriends,-0.6908
423,1/11/18 12:33,72410,9.51432E+17,FALSE,17274,Twitter for iPhone,“House votes on controversial FISA ACT today.” This is the act that may have been used with the help of the discredited and phony Dossier to so badly surveil and abuse the Trump Campaign by the previous administration and others?,-0.8804
424,1/11/18 11:43,96789,9.51419E+17,FALSE,21318,Twitter for iPhone,In new Quinnipiac Poll 66% of people feel the economy is “Excellent or Good.” That is the highest number ever recorded by this poll.,0.0772
425,1/11/18 11:33,82158,9.51417E+17,FALSE,22798,Twitter for iPhone,Disproven and paid for by Democrats “Dossier used to spy on Trump Campaign. Did FBI use Intel tool to influence the Election?” @foxandfriends  Did Dems or Clinton also pay Russians? Where are hidden and smashed DNC servers? Where are Crooked Hillary Emails?  What a mess!,-0.6312
426,1/11/18 4:29,176601,9.5131E+17,FALSE,36627,Twitter for iPhone,Good news: Toyota and Mazda announce giant new Huntsville Alabama plant which will produce over 300000 cars and SUV’s a year and employ 4000 people. Companies are coming back to the U.S. in a very big way. Congratulations Alabama!,0.8103
427,1/10/18 23:37,89943,9.51237E+17,FALSE,23085,Twitter for iPhone,Cutting taxes and simplifying regulations makes America the place to invest! Great news as Toyota and Mazda announce they are bringing 4000 JOBS and investing $1.6 BILLION in Alabama helping to further grow our economy! https://t.co/Kcg8IVH6iA,0.7494
428,1/10/18 23:07,69057,9.51229E+17,FALSE,15828,Twitter for iPhone,The United States needs the security of the Wall on the Southern Border which must be part of any DACA approval. The safety and security of our country is #1! https://t.co/4CFzQXb5aS,0.9151
429,1/10/18 21:31,50505,9.51205E+17,FALSE,9570,Twitter for iPhone,Today it was my great honor to welcome Prime Minister Erna Solberg of Norway to the @WhiteHouse - a great friend and ally of the United States! Joint press conference: https://t.co/qWR1BhfQZI https://t.co/PJvwznjRCO,0.967
430,1/10/18 20:08,56051,9.51184E+17,FALSE,11875,Twitter for iPhone,I want to thank my @Cabinet for working tirelessly on behalf of our country. 2017 was a year of monumental achievement and we look forward to the year ahead. Together we are delivering results and MAKING AMERICA GREAT AGAIN! https://t.co/ptXa1hAPwW https://t.co/yv6RALkQf3,0.837
431,1/10/18 15:14,119548,9.5111E+17,FALSE,28805,Twitter for iPhone,The single greatest Witch Hunt in American history continues. There was no collusion everybody including the Dems knows there was no collusion &amp; yet on and on it goes. Russia &amp; the world is laughing at the stupidity they are witnessing. Republicans should finally take control!,-0.1759
432,1/10/18 15:00,92227,9.51106E+17,FALSE,22740,Twitter for iPhone,The fact that Sneaky Dianne Feinstein who has on numerous occasions stated that collusion between Trump/Russia has not been found would release testimony in such an underhanded and possibly illegal way totally without authorization is a disgrace. Must have tough Primary!,-0.5667
433,1/10/18 14:11,108152,9.51094E+17,FALSE,26665,Twitter for iPhone,It just shows everyone how broken and unfair our Court System is when the opposing side in a case (such as DACA) always runs to the 9th Circuit and almost always wins before being reversed by higher courts.,-0.4173
434,1/10/18 4:23,60252,9.50946E+17,FALSE,13822,Twitter for iPhone,.@ICEgov HSI agents and ERO officers on behalf of an entire Nation THANK YOU for what you are doing 24/7/365 to keep fellow American’s SAFE. Everyone is so grateful! #LawEnforcementAppreciationDay President @realDonaldTrump https://t.co/HXCpTlruVo,0.9006
435,1/10/18 3:48,51951,9.50937E+17,FALSE,11893,Twitter for iPhone,Thank you @GOPLeader Kevin McCarthy! Couldn’t agree w/you more. TOGETHER we are #MAGA🇺🇸 https://t.co/QaxtqpyXTR,0.6476
436,1/10/18 0:16,123413,9.50884E+17,FALSE,24552,Twitter for iPhone,As I made very clear today our country needs the security of the Wall on the Southern Border which must be part of any DACA approval.,0.8122
437,1/9/18 23:59,0,9.5088E+17,TRUE,11716,Twitter for iPhone,RT @Scavino45: “Utilities cutting rates cite benefits of Trump tax reform” https://t.co/u19JMs4Bsr,0.2732
438,1/9/18 23:07,82151,9.50867E+17,FALSE,19481,Twitter for iPhone,Today it was my great honor to sign a new Executive Order to ensure Veterans have the resources they need as they transition back to civilian life. We must ensure that our HEROES are given the care and support they so richly deserve! https://t.co/0MdP9DDIAS https://t.co/LP2a8KCBAp,0.9774
439,12/31/17 23:43,156032,9.47614E+17,FALSE,35394,Twitter for iPhone,HAPPY NEW YEAR! We are MAKING AMERICA GREAT AGAIN and much faster than anyone thought possible!,0.8968
440,12/31/17 22:18,158995,9.47593E+17,FALSE,39698,Twitter for iPhone,As our Country rapidly grows stronger and smarter I want to wish all of my friends supporters enemies haters and even the very dishonest Fake News Media a Happy and Healthy New Year. 2018 will be a great year for America!,0.8915
441,12/31/17 22:00,87677,9.47588E+17,FALSE,28128,Twitter for iPhone,Iran the Number One State of Sponsored Terror with numerous violations of Human Rights occurring on an hourly basis has now closed down the Internet so that peaceful demonstrators cannot communicate. Not good!,-0.6927
442,12/31/17 19:06,101162,9.47545E+17,FALSE,26633,Media Studio,What a year it’s been and we're just getting started. Together we are MAKING AMERICA GREAT AGAIN! Happy New Year!! https://t.co/qsMNyN1UJG,0.8862
443,12/31/17 18:36,76080,9.47537E+17,FALSE,17041,Twitter for iPhone,My deepest condolences to the victims of the terrible shooting in Douglas County @DCSheriff and their families. We love our police and law enforcement - God Bless them all! #LESM,0.6114
444,12/31/17 13:36,106236,9.47461E+17,FALSE,26035,Twitter for iPhone,Why would smart voters want to put Democrats in Congress in 2018 Election when their policies will totally kill the great wealth created during the months since the Election. People are much better off now not to mention ISIS VA Judges Strong Border 2nd A Tax Cuts &amp; more?,0.8903
445,12/31/17 13:26,63403,9.47459E+17,FALSE,14478,Twitter for iPhone,If the Dems (Crooked Hillary) got elected your stocks would be down 50% from values on Election Day. Now they have a great future - and just beginning! https://t.co/9TzSC8F8vY,0.7959
446,12/31/17 13:03,108343,9.47453E+17,FALSE,30412,Twitter for iPhone,Big protests in Iran. The people are finally getting wise as to how their money and wealth is being stolen and squandered on terrorism. Looks like they will not take it any longer. The USA is watching very closely for human rights violations!,-0.68
447,12/31/17 4:46,58549,9.47328E+17,FALSE,13096,Twitter for iPhone,“Trump Rally: Stocks put 2017 in the record books” https://t.co/0foQGaFjMh,0
448,12/30/17 22:42,117013,9.47236E+17,FALSE,24332,Twitter for iPhone,Jobs are kicking in and companies are coming back to the U.S. Unnecessary regulations and high taxes are being dramatically Cut and it will only get better. MUCH MORE TO COME!,0.2714
449,12/30/17 22:36,195754,9.47235E+17,FALSE,50342,Twitter for iPhone,I use Social Media not because I like to but because it is the only way to fight a VERY dishonest and unfair “press” now often referred to as Fake News Media. Phony and non-existent “sources” are being used more often than ever. Many stories &amp; reports a pure fiction!,-0.9736
450,12/30/17 21:12,73325,9.47214E+17,FALSE,16703,Twitter for iPhone,On Taxes: “This is the biggest corporate rate cut ever going back to the corporate income tax rate of roughly 80 years ago.This is a huge pro-growth stimulus for the economy. Every year the Obama WH overstated how the economy would grow. Now real economics and jobs.” @WSJ Report,0.0516
451,12/30/17 19:02,78932,9.47181E+17,FALSE,23270,Twitter for iPhone,Oppressive regimes cannot endure forever and the day will come when the Iranian people will face a choice. The world is watching! https://t.co/kvv1uAqcZ9,-0.4574
452,12/30/17 19:00,77986,9.47181E+17,FALSE,23532,Twitter for iPhone,The entire world understands that the good people of Iran want change and other than the vast military power of the United States that Iran’s people are what their leaders fear the most.... https://t.co/W8rKN9B6RT,0.4215
453,12/30/17 3:42,138901,9.4695E+17,FALSE,60821,Twitter for iPhone,Many reports of peaceful protests by Iranian citizens fed up with regime’s corruption &amp; its squandering of the nation’s wealth to fund terrorism abroad. Iranian govt should respect their people’s rights including right to express themselves. The world is watching! #IranProtests,0.5093
454,12/29/17 13:16,142106,9.46732E+17,FALSE,35208,Twitter for iPhone,The Democrats have been told and fully understand that there can be no DACA without the desperately needed WALL at the Southern Border and an END to the horrible Chain Migration &amp; ridiculous Lottery System of Immigration etc. We must protect our Country at all cost!,-0.573
455,12/29/17 13:04,118765,9.46729E+17,FALSE,27652,Twitter for iPhone,Why is the United States Post Office which is losing many billions of dollars a year while charging Amazon and others so little to deliver their packages making Amazon richer and the Post Office dumber and poorer? Should be charging MUCH MORE!,0.3164
456,12/29/17 12:50,0,9.46725E+17,TRUE,15548,Twitter for iPhone,RT @charliekirk11: Incredible video: @CBS does a special on the GOP tax plan   The result?  Every middle class family they sat down with SA…,0.4019
457,12/29/17 12:50,0,9.46725E+17,TRUE,18726,Twitter for iPhone,RT @charliekirk11: ISIS getting slaughtered:   Square miles liberated from ISIS Trump: 26000 --  Obama: 13200  Total Square miles held by…,0
458,12/29/17 12:48,0,9.46725E+17,TRUE,11060,Twitter for iPhone,"RT @FoxBusiness: .@charliekirk11: ""What this president has done is truly historic and if a Democrat president achieved 1/10th of what @POT…",0.4404
459,12/29/17 12:48,0,9.46725E+17,TRUE,16174,Twitter for iPhone,RT @charliekirk11: 3 big wins in 2017 you won't hear:  Trump confirmed the most circuit court judges ever in a President's 1st year (all co…,0.5719
460,12/29/17 12:46,98172,9.46724E+17,FALSE,23184,Twitter for iPhone,While the Fake News loves to talk about my so-called low approval rating @foxandfriends just showed that my rating on Dec. 28 2017 was approximately the same as President Obama on Dec. 28 2009 which was 47%...and this despite massive negative Trump coverage &amp; Russia hoax!,0.5845
461,12/29/17 0:01,204151,9.46532E+17,FALSE,65929,Twitter for iPhone,In the East it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Global Warming that our Country but not other countries was going to pay TRILLIONS OF DOLLARS to protect against. Bundle up!,0.6533
462,12/28/17 23:14,67092,9.4652E+17,FALSE,15516,Twitter for iPhone,Together we are MAKING AMERICA GREAT AGAIN! https://t.co/OeyTdFyl1Q https://t.co/wdLQkfdy4m,0.729
463,12/28/17 22:17,0,9.46506E+17,TRUE,21183,Twitter for iPhone,RT @realDonaldTrump: “Arrests of MS-13 Members Associates Up 83% Under Trump”  https://t.co/70iPHy2Yqn,0
464,12/28/17 22:17,0,9.46505E+17,TRUE,2231,Twitter for iPhone,RT @DanScavino: Congratulations to the 2017 @PinstripeBowl (Yankee Stadium) Champions Iowa @HawkeyeFootball! https://t.co/NlaWU6bKmH,0.8221
465,12/28/17 22:17,0,9.46505E+17,TRUE,6612,Twitter for iPhone,RT @EricTrump: #ThrowbackThursdays  @realDonaldTrump 🇺🇸🇺🇸🇺🇸 https://t.co/Z44IObGZ7V,0
466,12/28/17 22:16,0,9.46505E+17,TRUE,11872,Twitter for iPhone,RT @IvankaTrump: “The Trump economy is booming.” One thing @realDonaldTrump “has done that has received little attention despite arguably d…,0.1221
467,12/28/17 19:20,73657,9.46461E+17,FALSE,26402,Twitter for iPad,I've been saying it for a long long time. #NoKo https://t.co/LQl7tGhMdO,0
468,12/28/17 16:24,124997,9.46416E+17,FALSE,31963,Twitter for iPhone,Caught RED HANDED - very disappointed that China is allowing oil to go into North Korea. There will never be a friendly solution to the North Korea problem if this continues to happen!,-0.8743
469,12/28/17 16:18,108370,9.46415E+17,FALSE,21499,Twitter for iPhone,Retail sales are at record numbers. We’ve got the economy going better than anyone ever dreamt - and you haven’t seen anything yet!,0.4926
470,12/28/17 15:24,65832,9.46402E+17,FALSE,14587,Twitter for iPhone,Vanity Fair which looks like it is on its last legs is bending over backwards in apologizing for the minor hit they took at Crooked H. Anna Wintour who was all set to be Amb to Court of St James’s &amp; a big fundraiser for CH is beside herself in grief &amp; begging for forgiveness!,0.2003
471,12/28/17 2:46,84891,9.46211E+17,FALSE,21183,Twitter for iPhone,“Arrests of MS-13 Members Associates Up 83% Under Trump”  https://t.co/70iPHy2Yqn,0
472,12/28/17 2:09,68505,9.46201E+17,FALSE,19706,Twitter for iPhone,“On 1/20 - the day Trump was inaugurated - an estimated 35000 ISIS fighters held approx 17500 square miles of territory in both Iraq and Syria. As of 12/21 the U.S. military est the remaining 1000 or so fighters occupy roughly 1900 square miles..” @jamiejmcintyre @dcexaminer https://t.co/OgYEuDgzD2,-0.1027
473,12/27/17 23:11,108614,9.46157E+17,FALSE,18464,Twitter for iPhone,Just left West Palm Beach Fire &amp; Rescue #2. Met with great men and women as representatives of those who do so much for all of us. Firefighters paramedics first responders - what amazing people they are!,0.8777
474,12/27/17 22:49,38520,9.46151E+17,FALSE,12128,Twitter for iPhone,“On 1/20 - the day Trump was inaugurated - an estimated 35000 ISIS fighters held approx 17500 square miles of territory in both Iraq and Syria. As of 12/21 the U.S. military estimates the remaining 1000 or so fighters occupy roughly 1900 square miles...” via @jamiejmcintyre https://t.co/0lXKMUoPE9,-0.1027
475,12/26/17 22:17,130759,9.45781E+17,FALSE,25344,Twitter for iPhone,All signs are that business is looking really good for next year only to be helped further by our Tax Cut Bill. Will be a great year for Companies and JOBS! Stock Market is poised for another year of SUCCESS!,0.9218
476,12/26/17 13:24,119478,9.45646E+17,FALSE,35628,Twitter for iPhone,WOW @foxandfrlends  “Dossier is bogus. Clinton Campaign DNC funded Dossier. FBI CANNOT (after all of this time) VERIFY CLAIMS IN DOSSIER OF RUSSIA/TRUMP COLLUSION. FBI TAINTED.” And they used this Crooked Hillary pile of garbage as the basis for going after the Trump Campaign!,0.7027
477,12/26/17 11:58,110208,9.45625E+17,FALSE,20656,Twitter for iPhone,Based on the fact that the very unfair and unpopular Individual Mandate has been terminated as part of our Tax Cut Bill which essentially Repeals (over time) ObamaCare the Democrats &amp; Republicans will eventually come together and develop a great new HealthCare plan!,-0.1742
478,12/25/17 23:33,199932,9.45437E+17,FALSE,34926,Twitter for iPhone,I hope everyone is having a great Christmas then tomorrow it’s back to work in order to Make America Great Again (which is happening faster than anyone anticipated)!,0.908
479,12/25/17 23:28,0,9.45436E+17,TRUE,23614,Twitter for iPhone,RT @EricTrump: We should all take a moment to say a prayer for those who paid the ultimate price  — Their bravery and sacrifice allows us t…,0.4939
480,12/25/17 13:36,203792,9.45287E+17,FALSE,49883,Twitter for iPhone,MERRY CHRISTMAS!!! https://t.co/mYtV5GNdLl,0.7277
481,12/25/17 3:51,151030,9.4514E+17,FALSE,34038,Twitter for iPhone,MERRY CHRISTMAS!! https://t.co/xa2qxcisVV,0.7019
482,12/25/17 2:56,232320,9.45126E+17,FALSE,55103,Twitter for iPhone,People are proud to be saying Merry Christmas again. I am proud to have led the charge against the assault of our cherished and beautiful phrase. MERRY CHRISTMAS!!!!!,0.9612
483,12/24/17 20:35,111414,9.4503E+17,FALSE,23221,Twitter for iPhone,The Tax Cut/Reform Bill including Massive Alaska Drilling and the Repeal of the highly unpopular Individual Mandate brought it all together as to what an incredible year we had. Don’t let the Fake News convince you otherwise...and our insider Polls are strong!,0.3595
