index,publishedAt,sentiment,type
10,2018-03-10T00:08:41Z,0.6369,news
11,2018-03-10T11:49:43Z,0,news
12,2018-03-10T23:35:56Z,-0.4585,news
13,2018-03-10T17:00:33Z,0.5719,news
14,2018-03-10T14:31:59Z,-0.3612,news
15,2018-03-10T09:30:19Z,0.8519,news
16,2018-03-10T15:17:39Z,-0.6369,news
17,2018-03-10T22:42:00Z,0.6808,news
18,2018-03-10T15:21:00Z,0.2732,news
19,2018-03-10T01:52:29Z,-0.0772,news
0,2018-03-11T15:00:00Z,0.4019,news
1,2018-03-11T20:32:07Z,-0.1531,news
2,2018-03-11T23:01:48Z,-0.4939,news
3,2018-03-11T09:00:12Z,0.91,news
4,2018-03-11T02:52:06Z,0.796,news
5,2018-03-11T02:12:06Z,0.0516,news
6,2018-03-11T17:58:16Z,0.7003,news
7,2018-03-11T09:42:03Z,0.7506,news
8,2018-03-11T19:04:14Z,-0.5994,news
9,2018-03-11T09:58:59Z,0.2023,news
10,2018-03-11T13:34:53Z,0.5423,news
11,2018-03-11T00:32:38Z,0,news
12,2018-03-11T17:38:12Z,-0.5423,news
13,2018-03-11T02:15:16Z,-0.9001,news
14,2018-03-11T15:49:09Z,0.872,news
15,2018-03-11T13:43:12Z,0,news
16,2018-03-11T00:40:47Z,0.3182,news
17,2018-03-11T00:38:49Z,0.34,news
18,2018-03-11T19:46:30Z,0.4939,news
19,2018-03-11T00:25:47Z,-0.2732,news
0,2018-03-12T22:49:00Z,0.5574,news
1,2018-03-12T23:16:00Z,0.5994,news
2,2018-03-12T12:00:00Z,0.3612,news
3,2018-03-12T16:00:00Z,0.5352,news
4,2018-03-12T22:42:59Z,-0.0516,news
5,2018-03-12T22:47:56Z,-0.1531,news
6,2018-03-12T23:31:29Z,-0.6369,news
7,2018-03-12T20:10:00Z,0,news
8,2018-03-12T23:07:38Z,-0.0258,news
9,2018-03-12T13:11:03Z,-0.4019,news
10,2018-03-12T15:17:22Z,0.1027,news
11,2018-03-12T00:41:11Z,-0.128,news
12,2018-03-12T12:00:07Z,0,news
13,2018-03-12T01:35:15Z,0.2023,news
14,2018-03-12T04:16:43Z,0,news
15,2018-03-12T22:01:59Z,0,news
16,2018-03-12T09:53:29Z,0,news
17,2018-03-12T20:53:07Z,-0.1531,news
18,2018-03-12T14:56:38Z,-0.0772,news
19,2018-03-12T15:55:47Z,0.3156,news
0,2018-03-13T15:52:00Z,-0.4939,news
1,2018-03-13T20:19:15Z,-0.5267,news
2,2018-03-13T14:38:49Z,-0.5574,news
3,2018-03-13T14:20:10Z,-0.644,news
4,2018-03-13T16:19:44Z,-0.34,news
5,2018-03-13T14:01:08Z,0.5423,news
6,2018-03-13T01:20:31Z,-0.5423,news
7,2018-03-13T11:00:00Z,0.3612,news
8,2018-03-13T21:50:00Z,0.3612,news
9,2018-03-13T17:00:00Z,0.5719,news
10,2018-03-13T20:31:00Z,-0.9403,news
11,2018-03-13T14:29:36Z,0,news
12,2018-03-13T18:51:34Z,0,news
13,2018-03-13T22:08:03Z,0.4939,news
14,2018-03-13T17:12:15Z,-0.296,news
15,2018-03-13T16:18:15Z,0.6486,news
16,2018-03-13T04:02:05Z,0,news
17,2018-03-13T15:17:02Z,-0.8823,news
18,2018-03-13T23:21:55Z,-0.296,news
19,2018-03-13T14:20:33Z,-0.9022,news
0,2018-03-14T02:50:42Z,-0.0258,news
1,2018-03-14T01:30:00Z,-0.6436,news
2,2018-03-14T21:25:00Z,0.765,news
3,2018-03-14T13:33:00Z,-0.9628,news
4,2018-03-14T15:19:00Z,-0.6124,news
5,2018-03-14T09:45:05Z,-0.8848,news
6,2018-03-14T17:38:04Z,0.4939,news
7,2018-03-14T17:40:12Z,0,news
8,2018-03-14T00:16:22Z,-0.1779,news
9,2018-03-14T23:40:00Z,0.0772,news
10,2018-03-14T10:18:10Z,-0.5719,news
11,2018-03-14T05:07:10Z,0,news
12,2018-03-14T14:03:08Z,-0.6908,news
13,2018-03-14T23:25:58Z,-0.3269,news
14,2018-03-14T16:25:03Z,-0.0772,news
15,2018-03-14T18:36:34Z,-0.4767,news
16,2018-03-14T15:56:00Z,-0.8271,news
17,2018-03-14T18:11:20Z,0.2023,news
18,2018-03-14T09:48:15Z,0.6705,news
19,2018-03-14T21:43:33Z,-0.743,news
0,2018-03-15T20:54:44Z,-0.34,news
1,2018-03-15T17:27:16Z,-0.0772,news
2,2018-03-15T20:20:00Z,-0.7964,news
3,2018-03-15T22:50:00Z,-0.2732,news
4,2018-03-15T16:35:00Z,-0.6124,news
5,2018-03-15T00:48:34Z,0.7906,news
6,2018-03-15T00:15:33Z,-0.1531,news
7,2018-03-15T17:07:03Z,0.4019,news
8,2018-03-15T05:02:46Z,0.5267,news
9,2018-03-15T09:53:24Z,-0.4019,news
10,2018-03-15T10:23:10Z,-0.5116,news
11,2018-03-15T14:08:29Z,-0.0258,news
12,2018-03-15T15:05:48Z,-0.6876,news
13,2018-03-15T12:59:35Z,-0.7542,news
14,2018-03-15T10:00:00Z,0.8402,news
15,2018-03-15T22:12:46Z,0.7769,news
16,2018-03-15T09:00:11Z,-0.3818,news
17,2018-03-15T19:45:14Z,-0.2263,news
18,2018-03-15T09:05:23Z,0.9468,news
19,2018-03-15T22:07:05Z,0,news
0,2018-03-16T13:00:00Z,0.2732,news
1,2018-03-16T13:10:40Z,0.6808,news
2,2018-03-16T23:35:20Z,0,news
3,2018-03-16T15:40:00Z,-0.926,news
4,2018-03-16T18:00:00Z,-0.743,news
5,2018-03-16T00:31:48Z,0.5574,news
6,2018-03-16T07:54:26Z,0.9201,news
7,2018-03-16T00:05:01Z,0.1779,news
8,2018-03-16T22:48:16Z,0.2263,news
9,2018-03-16T11:07:26Z,-0.7269,news
10,2018-03-16T19:35:52Z,0.3937,news
11,2018-03-16T16:20:31Z,0.8689,news
12,2018-03-16T19:45:28Z,0.3182,news
13,2018-03-16T20:30:51Z,-0.4407,news
14,2018-03-16T17:50:03Z,-0.128,news
15,2018-03-16T04:40:34Z,0,news
16,2018-03-16T11:03:37Z,0,news
17,2018-03-16T18:06:23Z,-0.34,news
18,2018-03-16T06:23:29Z,0.4019,news
19,2018-03-16T00:20:28Z,-0.7579,news
0,2018-03-17T18:29:00Z,0.6652,news
1,2018-03-17T16:20:05Z,-0.6705,news
2,2018-03-17T16:53:20Z,-0.2617,news
3,2018-03-17T02:15:52Z,-0.4767,news
4,2018-03-17T21:30:59Z,0.7003,news
5,2018-03-17T16:30:00Z,0.34,news
6,2018-03-17T21:20:53Z,0.3182,news
7,2018-03-17T01:27:35Z,-0.204,news
8,2018-03-17T02:18:12Z,-0.5647,news
9,2018-03-17T01:44:02Z,-0.6597,news
10,2018-03-17T09:00:01Z,0.0772,news
11,2018-03-17T17:37:36Z,-0.521,news
12,2018-03-17T18:26:07Z,-0.6705,news
13,2018-03-17T15:48:14Z,0.4019,news
14,2018-03-17T14:02:52Z,0,news
15,2018-03-17T00:36:23Z,0.6369,news
16,2018-03-17T01:17:23Z,-0.2732,news
17,2018-03-17T01:26:02Z,0,news
18,2018-03-17T14:23:03Z,0.1779,news
19,2018-03-17T08:19:40Z,0.1796,news
0,2018-03-18T20:45:00Z,0.4404,news
1,2018-03-18T13:00:00Z,0.2846,news
2,2018-03-18T01:40:16Z,-0.6922,news
3,2018-03-18T22:14:29Z,-0.8658,news
4,2018-03-18T13:55:47Z,-0.6486,news
5,2018-03-18T19:03:14Z,0,news
6,2018-03-18T13:01:45Z,-0.7003,news
7,2018-03-18T15:47:40Z,-0.6597,news
8,2018-03-18T19:23:41Z,-0.34,news
9,2018-03-18T21:41:12Z,-0.7693,news
10,2018-03-18T10:00:12Z,0.2023,news
11,2018-03-18T23:52:32Z,-0.4215,news
12,2018-03-18T21:35:34Z,0.4019,news
13,2018-03-18T09:00:06Z,0.6444,news
14,2018-03-18T15:24:53Z,0.4404,news
15,2018-03-18T05:51:52Z,0.5106,news
16,2018-03-18T16:21:11Z,-0.4404,news
17,2018-03-18T17:59:53Z,0.7227,news
18,2018-03-18T00:55:22Z,-0.1779,news
19,2018-03-18T13:09:05Z,0,news
0,3/20/18 0:28,0.3722,tweet
1,3/19/18 22:38,0.09,tweet
2,3/19/18 13:07,-0.481,tweet
3,3/19/18 12:16,0.6892,tweet
4,3/18/18 12:35,0.444,tweet
5,3/18/18 12:22,-0.7351,tweet
6,3/18/18 12:02,0.7184,tweet
7,3/18/18 0:12,-0.9495,tweet
8,3/17/18 17:34,-0.7982,tweet
9,3/17/18 17:11,0.2263,tweet
10,3/17/18 15:00,0.5719,tweet
11,3/17/18 4:08,0.536,tweet
12,3/16/18 17:42,0.5106,tweet
13,3/16/18 16:27,0.9168,tweet
14,3/16/18 14:40,0.608,tweet
15,3/16/18 1:49,0,tweet
16,3/15/18 23:10,0.5263,tweet
17,3/15/18 17:47,0.7574,tweet
18,3/15/18 17:47,0,tweet
19,3/15/18 13:29,0.3157,tweet
20,3/15/18 11:11,0.8977,tweet
21,3/15/18 4:31,0.5423,tweet
22,3/14/18 23:49,0.3525,tweet
23,3/14/18 22:36,0.729,tweet
24,3/14/18 21:25,0.3734,tweet
25,3/14/18 21:20,0.4199,tweet
26,3/14/18 14:37,-0.281,tweet
27,3/14/18 13:54,0.4199,tweet
28,3/14/18 13:12,0.2481,tweet
29,3/14/18 13:02,-0.1043,tweet
30,3/14/18 0:34,0.9684,tweet
31,3/14/18 0:25,0.9742,tweet
32,3/13/18 23:55,0.9742,tweet
33,3/13/18 22:23,0.5562,tweet
34,3/13/18 15:27,-0.8564,tweet
35,3/13/18 15:24,-0.8176,tweet
36,3/13/18 14:37,0,tweet
37,3/13/18 12:44,0.9033,tweet
38,3/13/18 12:28,-0.2003,tweet
39,3/13/18 0:49,0.2263,tweet
40,3/12/18 21:13,0.9381,tweet
41,3/12/18 14:43,0.2716,tweet
42,3/12/18 14:12,-0.8016,tweet
43,3/12/18 13:22,-0.438,tweet
44,3/12/18 13:15,0.9286,tweet
45,3/12/18 12:20,0.3182,tweet
46,3/11/18 15:16,0.536,tweet
47,3/11/18 14:49,0.7574,tweet
48,3/11/18 14:02,0.7506,tweet
49,3/11/18 13:50,-0.743,tweet
50,3/11/18 13:41,0.7526,tweet
51,3/11/18 1:37,0.8367,tweet
52,3/10/18 23:56,0.7644,tweet
53,3/10/18 21:29,-0.747,tweet
54,3/10/18 20:02,0.4321,tweet
55,3/10/18 18:38,0.8221,tweet
56,3/10/18 18:22,0.9259,tweet
57,3/10/18 17:23,0.7419,tweet
58,3/10/18 16:15,0.4753,tweet
59,3/10/18 15:52,0.9184,tweet
60,3/10/18 15:22,0.4753,tweet
61,3/10/18 13:38,-0.8399,tweet
62,3/10/18 0:42,0.6801,tweet
63,3/9/18 22:48,0.9144,tweet
64,3/9/18 20:40,0.7896,tweet
65,3/9/18 20:35,0.4574,tweet
66,3/9/18 16:47,0,tweet
67,3/9/18 1:08,0.8388,tweet
68,3/8/18 22:17,0.4215,tweet
69,3/8/18 22:16,0.4215,tweet
70,3/8/18 18:58,0.6588,tweet
71,3/8/18 18:20,0.7845,tweet
72,3/8/18 12:38,0.9313,tweet
73,3/7/18 15:38,0.6281,tweet
74,3/7/18 15:10,0.5551,tweet
75,3/7/18 11:40,-0.5038,tweet
76,3/7/18 11:24,-0.6114,tweet
77,3/7/18 10:44,0.8588,tweet
78,3/7/18 0:49,0.4753,tweet
79,3/6/18 14:11,0.7772,tweet
80,3/6/18 13:46,-0.5294,tweet
81,3/6/18 13:25,-0.636,tweet
82,3/6/18 13:07,0.6908,tweet
83,3/6/18 13:05,0,tweet
84,3/6/18 13:02,0.4003,tweet
85,3/6/18 13:00,-0.3164,tweet
86,3/6/18 12:55,-0.7916,tweet
87,3/5/18 20:37,0.7177,tweet
88,3/5/18 13:22,0.6548,tweet
89,3/5/18 12:57,0.6696,tweet
90,3/5/18 11:53,0.2551,tweet
91,3/5/18 11:47,0.25,tweet
92,3/5/18 0:10,-0.2619,tweet
93,3/4/18 17:42,0.742,tweet
94,3/3/18 17:53,0.6696,tweet
95,3/3/18 17:43,0.5848,tweet
96,3/3/18 17:33,-0.6932,tweet
97,3/3/18 14:15,0.6114,tweet
98,3/2/18 20:31,0.126,tweet
99,3/2/18 19:48,0.6731,tweet
100,3/2/18 13:57,-0.6919,tweet
101,3/2/18 13:01,-0.2942,tweet
102,3/2/18 11:18,0,tweet
103,3/2/18 11:07,-0.1007,tweet
104,3/2/18 10:50,0.9381,tweet
105,3/2/18 10:42,-0.1007,tweet
106,3/2/18 3:04,0.4926,tweet
107,3/2/18 2:59,0.3612,tweet
108,3/2/18 2:58,0,tweet
109,3/2/18 0:52,0.2481,tweet
110,3/2/18 0:51,-0.3382,tweet
111,3/1/18 21:31,0.596,tweet
112,3/1/18 20:40,0.5106,tweet
113,3/1/18 18:26,0.1027,tweet
114,3/1/18 18:06,-0.1759,tweet
115,3/1/18 12:12,0.6155,tweet
116,3/1/18 11:53,0.8221,tweet
117,2/28/18 21:34,0.9108,tweet
118,2/28/18 19:01,0.9698,tweet
119,2/28/18 18:36,0,tweet
120,2/28/18 17:10,0.8305,tweet
121,2/28/18 14:34,-0.8698,tweet
122,2/28/18 14:08,-0.25,tweet
123,2/28/18 12:29,0.7371,tweet
124,2/28/18 12:02,0.8387,tweet
125,2/28/18 4:28,0.7345,tweet
126,2/28/18 4:20,0.7712,tweet
127,2/27/18 22:58,0.902,tweet
128,2/27/18 22:55,0.4215,tweet
129,2/27/18 18:18,0.8622,tweet
130,2/27/18 18:11,0.923,tweet
131,2/27/18 12:49,-0.4199,tweet
132,2/27/18 12:45,0.3618,tweet
133,2/27/18 12:28,-0.3182,tweet
134,2/27/18 11:59,0.8906,tweet
135,2/25/18 19:43,0.6124,tweet
136,2/25/18 3:56,0,tweet
137,2/25/18 3:11,-0.3071,tweet
138,2/25/18 3:10,0,tweet
139,2/25/18 1:00,0.5411,tweet
140,2/25/18 0:56,-0.4574,tweet
141,2/24/18 23:44,-0.8221,tweet
142,2/24/18 23:20,0.6239,tweet
143,2/24/18 23:16,-0.9161,tweet
144,2/24/18 22:26,0.5399,tweet
145,2/24/18 21:18,0.7774,tweet
146,2/24/18 21:07,-0.8932,tweet
147,2/24/18 20:16,0.8126,tweet
148,2/24/18 18:54,0.9468,tweet
149,2/24/18 13:23,0.4767,tweet
150,2/24/18 13:21,-0.4017,tweet
151,2/23/18 22:46,0.8955,tweet
152,2/23/18 21:19,0.7959,tweet
153,2/23/18 17:12,0.9363,tweet
154,2/23/18 17:08,0.8567,tweet
155,2/23/18 17:06,0.8016,tweet
156,2/23/18 13:09,0.5857,tweet
157,2/23/18 13:07,0.1516,tweet
158,2/23/18 13:01,0,tweet
159,2/23/18 11:28,-0.7014,tweet
160,2/23/18 1:26,-0.8652,tweet
161,2/22/18 20:07,0.9097,tweet
162,2/22/18 16:29,0.8528,tweet
163,2/22/18 14:53,0.2244,tweet
164,2/22/18 14:31,0.9581,tweet
165,2/22/18 13:13,0.7639,tweet
166,2/22/18 13:05,-0.6257,tweet
167,2/22/18 12:54,-0.3689,tweet
168,2/22/18 12:40,-0.9364,tweet
169,2/22/18 12:26,0.743,tweet
170,2/22/18 1:40,0.8309,tweet
171,2/21/18 21:12,-0.1779,tweet
172,2/21/18 18:20,0.9633,tweet
173,2/21/18 14:40,0,tweet
174,2/21/18 14:22,0.6271,tweet
175,2/21/18 14:03,0,tweet
176,2/21/18 1:18,0.5411,tweet
177,2/21/18 1:14,0.7322,tweet
178,2/21/18 1:08,-0.7602,tweet
179,2/20/18 17:49,0.6286,tweet
180,2/20/18 15:29,0.197,tweet
181,2/20/18 15:16,0.6239,tweet
182,2/20/18 13:38,-0.4003,tweet
183,2/20/18 13:11,0.8997,tweet
184,2/20/18 13:03,0.7177,tweet
185,2/20/18 12:54,0.4753,tweet
186,2/20/18 12:46,0.8885,tweet
187,2/20/18 12:37,-0.7522,tweet
188,2/20/18 12:24,0.8268,tweet
189,2/20/18 2:48,0.8607,tweet
190,2/20/18 2:29,0.7569,tweet
191,2/20/18 2:21,0.9508,tweet
192,2/19/18 19:55,0,tweet
193,2/19/18 13:42,0.4295,tweet
194,2/19/18 4:28,-0.2714,tweet
195,2/18/18 19:13,0.9245,tweet
196,2/18/18 17:10,0.6697,tweet
197,2/18/18 13:55,0.8622,tweet
198,2/18/18 13:46,-0.7579,tweet
199,2/18/18 13:11,0.3382,tweet
200,2/18/18 12:53,0,tweet
201,2/18/18 12:43,0.5574,tweet
202,2/18/18 12:33,0.2714,tweet
203,2/18/18 12:22,-0.8807,tweet
204,2/18/18 12:02,0.5707,tweet
205,2/18/18 4:22,-0.4926,tweet
206,2/18/18 4:08,-0.7138,tweet
207,2/17/18 23:45,-0.126,tweet
208,2/17/18 20:16,-0.5574,tweet
209,2/17/18 20:11,-0.7823,tweet
210,2/17/18 19:46,0.1007,tweet
211,2/17/18 19:36,-0.8573,tweet
212,2/17/18 19:26,-0.8316,tweet
213,2/17/18 19:04,0.2401,tweet
214,2/17/18 4:53,0.8208,tweet
215,2/16/18 20:18,0.5767,tweet
216,2/16/18 14:49,-0.8188,tweet
217,2/16/18 14:37,-0.533,tweet
218,2/15/18 20:19,-0.5267,tweet
219,2/15/18 19:26,-0.3595,tweet
220,2/15/18 19:25,-0.7184,tweet
221,2/15/18 19:22,-0.0258,tweet
222,2/15/18 17:33,-0.4215,tweet
223,2/15/18 14:57,0.8832,tweet
224,2/15/18 12:12,-0.8777,tweet
225,2/14/18 20:55,-0.4767,tweet
226,2/14/18 20:50,-0.765,tweet
227,2/14/18 19:11,0.836,tweet
228,2/14/18 18:15,0.9246,tweet
229,2/13/18 10:52,0.7733,tweet
230,2/13/18 10:43,0.8074,tweet
231,2/12/18 20:48,0.8439,tweet
232,2/12/18 12:54,0.6695,tweet
233,2/12/18 12:46,-0.632,tweet
234,2/11/18 20:36,-0.3164,tweet
235,2/11/18 20:26,0.9761,tweet
236,2/11/18 19:15,0.7263,tweet
237,2/11/18 18:21,-0.4226,tweet
238,2/10/18 23:34,0.8932,tweet
239,2/10/18 21:18,0,tweet
240,2/10/18 18:50,0.2244,tweet
241,2/10/18 18:34,-0.5719,tweet
242,2/10/18 18:16,-0.6808,tweet
243,2/10/18 15:33,-0.8442,tweet
244,2/10/18 15:20,0.4926,tweet
245,2/10/18 14:20,-0.6114,tweet
246,2/10/18 14:02,-0.3382,tweet
247,2/9/18 13:59,-0.6114,tweet
248,2/9/18 13:47,-0.4449,tweet
249,2/9/18 13:39,0.7959,tweet
250,2/9/18 3:22,0.5529,tweet
251,2/8/18 23:26,0.6124,tweet
252,2/8/18 20:10,0.9287,tweet
253,2/8/18 18:44,0,tweet
254,2/8/18 17:13,0.4278,tweet
255,2/8/18 11:08,0.9359,tweet
256,2/7/18 22:36,0.9465,tweet
257,2/7/18 22:13,0.947,tweet
258,2/7/18 18:01,0.9666,tweet
259,2/7/18 16:10,0,tweet
260,2/7/18 14:59,0.7644,tweet
261,2/7/18 3:05,0.9215,tweet
262,2/7/18 0:48,0.8188,tweet
263,2/6/18 22:45,-0.8316,tweet
264,2/6/18 16:05,-0.25,tweet
265,2/6/18 16:00,0.5256,tweet
266,2/6/18 13:37,0.8591,tweet
267,2/6/18 13:32,-0.9151,tweet
268,2/5/18 20:42,-0.0836,tweet
269,2/5/18 15:08,0.8977,tweet
270,2/5/18 14:36,-0.8467,tweet
271,2/5/18 12:39,-0.8619,tweet
272,2/5/18 12:17,0.7088,tweet
273,2/5/18 12:11,-0.4951,tweet
274,2/5/18 3:54,0.9215,tweet
275,2/4/18 16:58,-0.3802,tweet
276,2/4/18 0:53,-0.5994,tweet
277,2/4/18 0:40,-0.765,tweet
278,2/4/18 0:26,0.4926,tweet
279,2/3/18 14:40,-0.7579,tweet
280,2/3/18 14:40,0.8999,tweet
281,2/3/18 13:44,0,tweet
282,2/3/18 13:39,0,tweet
283,2/2/18 22:26,0.8591,tweet
284,2/2/18 18:07,0,tweet
285,2/2/18 18:05,0.8252,tweet
286,2/2/18 11:49,0.8143,tweet
287,2/2/18 11:33,0.906,tweet
288,2/2/18 3:32,0.3164,tweet
289,2/1/18 12:02,0.8221,tweet
290,2/1/18 11:51,-0.636,tweet
291,2/1/18 11:43,0.8049,tweet
292,1/31/18 2:00,0.296,tweet
293,1/29/18 20:12,0.636,tweet
294,1/28/18 13:18,0.2481,tweet
295,1/28/18 13:18,-0.6399,tweet
296,1/28/18 4:08,0.2444,tweet
297,1/28/18 3:58,-0.2695,tweet
298,1/27/18 22:59,0.7861,tweet
299,1/27/18 19:30,-0.8955,tweet
300,1/27/18 11:55,0.8692,tweet
301,1/26/18 23:27,0.8588,tweet
302,1/26/18 17:16,-0.6996,tweet
303,1/26/18 17:12,0.7082,tweet
304,1/26/18 12:54,0.3595,tweet
305,1/26/18 11:23,0.9508,tweet
306,1/26/18 10:46,0.8221,tweet
307,1/26/18 10:11,0.5411,tweet
308,1/25/18 22:38,0.5267,tweet
309,1/25/18 18:03,0,tweet
310,1/25/18 17:25,0.9477,tweet
311,1/25/18 0:27,0.8599,tweet
312,1/24/18 22:51,0.9738,tweet
313,1/24/18 20:26,-0.3802,tweet
314,1/24/18 11:58,-0.5986,tweet
315,1/24/18 4:07,0.616,tweet
316,1/24/18 3:54,0.3164,tweet
317,1/23/18 14:16,0.968,tweet
318,1/23/18 13:34,0.8553,tweet
319,1/23/18 11:55,0.8016,tweet
320,1/23/18 11:51,0.8016,tweet
321,1/23/18 11:31,0.7177,tweet
322,1/23/18 4:30,0.9184,tweet
323,1/22/18 15:13,0,tweet
324,1/22/18 13:15,-0.6049,tweet
325,1/22/18 13:07,0.8655,tweet
326,1/22/18 1:21,0.6793,tweet
327,1/21/18 12:35,-0.2003,tweet
328,1/21/18 12:20,-0.2263,tweet
329,1/21/18 2:34,0,tweet
330,1/21/18 2:33,0,tweet
331,1/21/18 2:31,0,tweet
332,1/21/18 2:31,-0.6759,tweet
333,1/21/18 2:18,0,tweet
334,1/21/18 0:47,0.2714,tweet
335,1/21/18 0:40,0.4654,tweet
336,1/20/18 22:31,0.0752,tweet
337,1/20/18 18:51,0.9647,tweet
338,1/20/18 14:27,-0.2942,tweet
339,1/20/18 11:47,0,tweet
340,1/20/18 11:44,0.6688,tweet
341,1/20/18 11:33,0.4215,tweet
342,1/20/18 11:17,0.2047,tweet
343,1/20/18 2:28,0.9546,tweet
344,1/19/18 22:17,0.9595,tweet
345,1/19/18 20:53,0.3846,tweet
346,1/19/18 18:39,0.8016,tweet
347,1/19/18 16:28,-0.7778,tweet
348,1/19/18 16:14,0,tweet
349,1/19/18 12:04,-0.8622,tweet
350,1/18/18 23:39,0.3367,tweet
351,1/18/18 21:04,0.8814,tweet
352,1/18/18 20:45,0.92,tweet
353,1/18/18 13:49,-0.3382,tweet
354,1/18/18 13:37,0.3802,tweet
355,1/18/18 13:16,-0.2698,tweet
356,1/18/18 12:53,0.9273,tweet
357,1/18/18 11:25,-0.6239,tweet
358,1/18/18 11:15,0.25,tweet
359,1/18/18 1:11,0.6238,tweet
360,1/18/18 1:05,0.8823,tweet
361,1/18/18 1:00,-0.186,tweet
362,1/17/18 23:36,0.636,tweet
363,1/17/18 23:32,0.9577,tweet
364,1/17/18 23:28,0.9456,tweet
365,1/17/18 23:19,0.9265,tweet
366,1/17/18 13:04,0,tweet
367,1/16/18 23:20,0.4404,tweet
368,1/16/18 23:19,-0.2732,tweet
369,1/16/18 20:17,0.7574,tweet
370,1/16/18 19:43,0.6369,tweet
371,1/16/18 14:30,0.5093,tweet
372,1/16/18 14:24,0,tweet
373,1/16/18 14:19,-0.9689,tweet
374,1/16/18 14:07,-0.5838,tweet
375,1/16/18 13:54,0.7739,tweet
376,1/16/18 0:55,-0.296,tweet
377,1/16/18 0:53,-0.6921,tweet
378,1/16/18 0:53,0.886,tweet
379,1/16/18 0:52,-0.296,tweet
380,1/16/18 0:52,0.0813,tweet
381,1/16/18 0:50,0.5256,tweet
382,1/16/18 0:48,0,tweet
383,1/16/18 0:47,0.6369,tweet
384,1/15/18 20:28,-0.2244,tweet
385,1/15/18 16:01,0.743,tweet
386,1/15/18 13:02,0.6399,tweet
387,1/15/18 12:57,0.8338,tweet
388,1/14/18 13:59,0.0772,tweet
389,1/14/18 13:50,0.6144,tweet
390,1/14/18 13:19,0.919,tweet
391,1/14/18 13:09,-0.6921,tweet
392,1/14/18 13:04,-0.7564,tweet
393,1/14/18 13:01,-0.628,tweet
394,1/14/18 12:58,0.7003,tweet
395,1/14/18 3:50,0,tweet
396,1/14/18 3:49,-0.34,tweet
397,1/14/18 3:45,-0.891,tweet
398,1/14/18 3:42,0.7777,tweet
399,1/13/18 22:08,-0.6541,tweet
400,1/13/18 14:20,0.6797,tweet
401,1/13/18 14:20,-0.4199,tweet
402,1/13/18 13:14,0,tweet
403,1/13/18 13:14,0,tweet
404,1/13/18 13:13,-0.3382,tweet
405,1/12/18 17:56,0.9477,tweet
406,1/12/18 13:48,-0.5497,tweet
407,1/12/18 12:50,0.4819,tweet
408,1/12/18 12:28,-0.3164,tweet
409,1/12/18 12:20,0.9096,tweet
410,1/12/18 12:09,0.765,tweet
411,1/12/18 11:59,-0.7269,tweet
412,1/12/18 4:57,-0.3927,tweet
413,1/12/18 4:42,0.8832,tweet
414,1/12/18 3:01,-0.8777,tweet
415,1/12/18 2:53,0.8801,tweet
416,1/12/18 2:49,0.7897,tweet
417,1/12/18 2:47,0.7495,tweet
418,1/12/18 2:43,0.7717,tweet
419,1/11/18 23:27,0.6696,tweet
420,1/11/18 15:37,0.3525,tweet
421,1/11/18 14:14,-0.3365,tweet
422,1/11/18 13:11,-0.6908,tweet
423,1/11/18 12:33,-0.8804,tweet
424,1/11/18 11:43,0.0772,tweet
425,1/11/18 11:33,-0.6312,tweet
426,1/11/18 4:29,0.8103,tweet
427,1/10/18 23:37,0.7494,tweet
428,1/10/18 23:07,0.9151,tweet
429,1/10/18 21:31,0.967,tweet
430,1/10/18 20:08,0.837,tweet
431,1/10/18 15:14,-0.1759,tweet
432,1/10/18 15:00,-0.5667,tweet
433,1/10/18 14:11,-0.4173,tweet
434,1/10/18 4:23,0.9006,tweet
435,1/10/18 3:48,0.6476,tweet
436,1/10/18 0:16,0.8122,tweet
437,1/9/18 23:59,0.2732,tweet
438,1/9/18 23:07,0.9774,tweet
439,12/31/17 23:43,0.8968,tweet
440,12/31/17 22:18,0.8915,tweet
441,12/31/17 22:00,-0.6927,tweet
442,12/31/17 19:06,0.8862,tweet
443,12/31/17 18:36,0.6114,tweet
444,12/31/17 13:36,0.8903,tweet
445,12/31/17 13:26,0.7959,tweet
446,12/31/17 13:03,-0.68,tweet
447,12/31/17 4:46,0,tweet
448,12/30/17 22:42,0.2714,tweet
449,12/30/17 22:36,-0.9736,tweet
450,12/30/17 21:12,0.0516,tweet
451,12/30/17 19:02,-0.4574,tweet
452,12/30/17 19:00,0.4215,tweet
453,12/30/17 3:42,0.5093,tweet
454,12/29/17 13:16,-0.573,tweet
455,12/29/17 13:04,0.3164,tweet
456,12/29/17 12:50,0.4019,tweet
457,12/29/17 12:50,0,tweet
458,12/29/17 12:48,0.4404,tweet
459,12/29/17 12:48,0.5719,tweet
460,12/29/17 12:46,0.5845,tweet
461,12/29/17 0:01,0.6533,tweet
462,12/28/17 23:14,0.729,tweet
463,12/28/17 22:17,0,tweet
464,12/28/17 22:17,0.8221,tweet
465,12/28/17 22:17,0,tweet
466,12/28/17 22:16,0.1221,tweet
467,12/28/17 19:20,0,tweet
468,12/28/17 16:24,-0.8743,tweet
469,12/28/17 16:18,0.4926,tweet
470,12/28/17 15:24,0.2003,tweet
471,12/28/17 2:46,0,tweet
472,12/28/17 2:09,-0.1027,tweet
